"DATE","PLAYER_FULL_NAME","Cluster","season"
2017-11-03,"Eric Moreland",0,2017
2017-11-15,"Eric Moreland",0,2017
2017-10-27,"Frank Ntilikina",0,2017
2017-11-20,"Furkan Korkmaz",0,2017
2017-11-22,"Furkan Korkmaz",0,2017
2017-11-25,"Furkan Korkmaz",0,2017
2017-11-27,"Furkan Korkmaz",0,2017
2017-10-24,"Guerschon Yabusele",0,2017
2017-10-30,"Guerschon Yabusele",0,2017
2017-11-01,"Guerschon Yabusele",0,2017
2017-11-05,"Guerschon Yabusele",0,2017
2017-11-10,"Guerschon Yabusele",0,2017
2017-11-24,"Guerschon Yabusele",0,2017
2017-10-24,"Ike Anigbogu",0,2017
2017-10-25,"Ike Anigbogu",0,2017
2017-10-31,"Ike Anigbogu",0,2017
2017-11-10,"Ike Anigbogu",0,2017
2017-11-12,"Ike Anigbogu",0,2017
2017-10-25,"Isaiah Canaan",0,2017
2017-10-23,"Isaiah Taylor",0,2017
2017-11-25,"Jacob Pullen",0,2017
2017-11-03,"Jacob Wiley",0,2017
2017-11-07,"Jacob Wiley",0,2017
2017-10-29,"JaKarr Sampson",0,2017
2017-12-02,"JaKarr Sampson",0,2017
2017-11-17,"Jake Layman",0,2017
2017-11-18,"Jake Layman",0,2017
2017-11-22,"Jake Layman",0,2017
2017-11-24,"Jake Layman",0,2017
2017-11-25,"Jake Layman",0,2017
2017-11-27,"Jake Layman",0,2017
2017-11-30,"Jake Layman",0,2017
2017-11-15,"Jalen Jones",0,2017
2017-11-15,"Jalen Jones",0,2017
2017-11-17,"Jalen Jones",0,2017
2017-11-17,"Jalen Jones",0,2017
2017-11-30,"Jamil Wilson",0,2017
2017-12-02,"Jamil Wilson",0,2017
2017-10-18,"Jarell Martin",0,2017
2017-10-18,"Jarell Martin",0,2017
2017-11-01,"Jawun Evans",0,2017
2017-11-07,"Jawun Evans",0,2017
2017-11-10,"Jawun Evans",0,2017
2017-11-01,"Jeff Withey",0,2017
2017-11-04,"Jeff Withey",0,2017
2017-11-04,"Jeff Withey",0,2017
2017-11-12,"Jeff Withey",0,2017
2017-11-18,"Jeff Withey",0,2017
2017-12-02,"Jeff Withey",0,2017
2017-10-20,"Joe Young",0,2017
2017-10-24,"Joe Young",0,2017
2017-10-25,"Joe Young",0,2017
2017-10-29,"Joe Young",0,2017
2017-10-31,"Joe Young",0,2017
2017-11-03,"Joe Young",0,2017
2017-11-07,"Joe Young",0,2017
2017-11-10,"Joe Young",0,2017
2017-11-12,"Joe Young",0,2017
2017-11-19,"Joe Young",0,2017
2017-11-25,"Joe Young",0,2017
2017-11-29,"Joe Young",0,2017
2017-11-22,"Joel Bolomboy",0,2017
2017-11-30,"Joel Bolomboy",0,2017
2017-11-27,"John Holland",0,2017
2017-11-28,"John Holland",0,2017
2017-10-20,"Johnny O'Bryant III",0,2017
2017-10-23,"Jordan Bell",0,2017
2017-10-25,"Jordan Bell",0,2017
2017-10-30,"Jordan Bell",0,2017
2017-10-21,"Jordan Mickey",0,2017
2017-10-23,"Jordan Mickey",0,2017
2017-10-22,"Josh Hart",0,2017
2017-10-22,"Josh Hart",0,2017
2017-10-21,"Josh Huestis",0,2017
2017-10-22,"Josh Huestis",0,2017
2017-10-25,"Josh Huestis",0,2017
2017-10-20,"Josh Magette",0,2017
2017-10-22,"Josh Magette",0,2017
2017-10-26,"Josh Magette",0,2017
2017-10-29,"Josh Magette",0,2017
2017-11-22,"Josh Magette",0,2017
2017-11-24,"Josh Magette",0,2017
2017-11-25,"Josh Magette",0,2017
2017-10-30,"Josh Smith",0,2017
2017-10-30,"Josh Smith",0,2017
2017-11-03,"Josh Smith",0,2017
2017-11-03,"Josh Smith",0,2017
2017-10-19,"Kay Felder",0,2017
2017-10-30,"Khem Birch",0,2017
2017-10-30,"Khem Birch",0,2017
2017-12-01,"Khem Birch",0,2017
2017-10-21,"Malik Beasley",0,2017
2017-10-23,"Malik Beasley",0,2017
2017-10-25,"Malik Beasley",0,2017
2017-10-27,"Malik Beasley",0,2017
2017-11-01,"Malik Beasley",0,2017
2017-10-25,"Marcus Georges-Hunt",0,2017
2017-10-27,"Marcus Georges-Hunt",0,2017
2017-11-04,"Marcus Georges-Hunt",0,2017
2017-11-04,"Marcus Georges-Hunt",0,2017
2017-11-05,"Marcus Georges-Hunt",0,2017
2017-11-08,"Marcus Georges-Hunt",0,2017
2017-11-17,"Marcus Georges-Hunt",0,2017
2017-11-20,"Marcus Georges-Hunt",0,2017
2017-11-29,"Marcus Georges-Hunt",0,2017
2017-11-18,"Nate Wolters",0,2017
2017-11-28,"Nate Wolters",0,2017
2017-11-30,"Nate Wolters",0,2017
2017-10-28,"Nick Collison",0,2017
2017-11-25,"Nick Collison",0,2017
2017-12-01,"Nick Collison",0,2017
2017-12-01,"Nick Collison",0,2017
2017-11-24,"Quinn Cook",0,2017
2017-10-24,"Royce O'Neale",0,2017
2017-10-30,"Royce O'Neale",0,2017
2017-11-05,"Royce O'Neale",0,2017
2017-11-11,"Royce O'Neale",0,2017
2017-11-13,"Royce O'Neale",0,2017
2017-11-17,"Royce O'Neale",0,2017
2017-11-18,"Royce O'Neale",0,2017
2017-11-20,"Royce O'Neale",0,2017
2017-11-22,"Royce O'Neale",0,2017
2017-11-25,"Royce O'Neale",0,2017
2017-11-28,"Royce O'Neale",0,2017
2017-11-30,"Royce O'Neale",0,2017
2017-10-20,"Shane Larkin",0,2017
2017-10-21,"Sindarius Thornwell",0,2017
2017-10-24,"Sindarius Thornwell",0,2017
2017-10-26,"Sindarius Thornwell",0,2017
2017-10-28,"Sindarius Thornwell",0,2017
2017-10-30,"Sindarius Thornwell",0,2017
2017-10-29,"Sterling Brown",0,2017
2017-10-31,"Sterling Brown",0,2017
2017-11-22,"Sterling Brown",0,2017
2017-11-25,"Sterling Brown",0,2017
2017-10-27,"Terrance Ferguson",0,2017
2017-10-28,"Terrance Ferguson",0,2017
2017-10-31,"Terrance Ferguson",0,2017
2017-11-03,"Terrance Ferguson",0,2017
2017-11-07,"Terrance Ferguson",0,2017
2017-11-12,"Terrance Ferguson",0,2017
2017-11-15,"Terrance Ferguson",0,2017
2017-11-22,"Terrance Ferguson",0,2017
2017-11-22,"Terrance Ferguson",0,2017
2017-11-25,"Terrance Ferguson",0,2017
2017-11-29,"Terrance Ferguson",0,2017
2017-12-01,"Terrance Ferguson",0,2017
2017-12-01,"Terrance Ferguson",0,2017
2017-11-17,"Tony Bradley",0,2017
2017-11-18,"Tony Bradley",0,2017
2017-11-22,"Tony Bradley",0,2017
2017-11-25,"Tony Bradley",0,2017
2017-11-28,"Tony Bradley",0,2017
2017-11-30,"Tony Bradley",0,2017
2017-10-18,"Treveon Graham",0,2017
2017-10-29,"Trey Lyles",0,2017
2017-11-01,"Trey Lyles",0,2017
2017-11-04,"Trey Lyles",0,2017
2017-11-07,"Trey Lyles",0,2017
2017-11-11,"Trey Lyles",0,2017
2017-11-13,"Trey Lyles",0,2017
2017-11-17,"Trey Lyles",0,2017
2017-11-17,"Trey Lyles",0,2017
2017-11-19,"Trey Lyles",0,2017
2017-11-20,"Trey Lyles",0,2017
2017-11-22,"Trey Lyles",0,2017
2017-11-24,"Trey Lyles",0,2017
2017-11-06,"Tyler Cavanaugh",0,2017
2017-11-10,"Tyler Cavanaugh",0,2017
2017-11-11,"Tyler Cavanaugh",0,2017
2017-11-13,"Tyler Cavanaugh",0,2017
2017-11-13,"Tyler Cavanaugh",0,2017
2017-10-22,"Tyler Dorsey",0,2017
2017-10-23,"Tyler Dorsey",0,2017
2017-11-01,"Tyler Dorsey",0,2017
2017-11-03,"Tyler Dorsey",0,2017
2017-11-11,"Tyler Dorsey",0,2017
2017-11-25,"Tyler Dorsey",0,2017
2017-10-27,"Tyler Zeller",0,2017
2017-10-31,"Tyler Zeller",0,2017
2017-11-19,"Udonis Haslem",0,2017
2017-11-28,"Udonis Haslem",0,2017
2017-11-11,"Vander Blue",0,2017
2017-11-17,"Vander Blue",0,2017
2017-10-27,"Wes Iwundu",0,2017
2017-11-03,"Wes Iwundu",0,2017
2017-11-05,"Wes Iwundu",0,2017
2017-11-08,"Wes Iwundu",0,2017
2017-12-01,"Wes Iwundu",0,2017
2017-10-28,"Zach Collins",0,2017
2017-11-02,"Zach Collins",0,2017
2017-11-18,"Zach Collins",0,2017
2017-11-22,"Zach Collins",0,2017
2017-11-30,"Zach Collins",0,2017
2017-10-28,"Zhou Qi",0,2017
2017-11-01,"Zhou Qi",0,2017
2017-11-03,"Zhou Qi",0,2017
2017-11-05,"Zhou Qi",0,2017
2017-11-11,"Zhou Qi",0,2017
2017-11-12,"Zhou Qi",0,2017
2017-11-14,"Zhou Qi",0,2017
2017-11-16,"Zhou Qi",0,2017
2017-11-18,"Zhou Qi",0,2017
2017-11-22,"Zhou Qi",0,2017
2017-10-24,"Aaron Brooks",1,2017
2017-10-23,"Andrew Harrison",1,2017
2017-10-25,"Andrew Harrison",1,2017
2017-10-26,"Andrew Harrison",1,2017
2017-10-28,"Andrew Harrison",1,2017
2017-10-30,"Andrew Harrison",1,2017
2017-11-01,"Andrew Harrison",1,2017
2017-11-01,"Andrew Harrison",1,2017
2017-11-26,"Andrew Harrison",1,2017
2017-11-29,"Andrew Harrison",1,2017
2017-11-20,"Arron Afflalo",1,2017
2017-11-22,"Arron Afflalo",1,2017
2017-11-24,"Arron Afflalo",1,2017
2017-11-29,"Arron Afflalo",1,2017
2017-12-01,"Arron Afflalo",1,2017
2017-11-05,"Bobby Brown",1,2017
2017-11-16,"Bobby Brown",1,2017
2017-11-29,"Briante Weber",1,2017
2017-10-18,"Bryn Forbes",1,2017
2017-10-21,"Bryn Forbes",1,2017
2017-10-23,"Bryn Forbes",1,2017
2017-10-25,"Bryn Forbes",1,2017
2017-10-27,"Bryn Forbes",1,2017
2017-10-29,"Bryn Forbes",1,2017
2017-10-30,"Bryn Forbes",1,2017
2017-11-02,"Bryn Forbes",1,2017
2017-11-03,"Bryn Forbes",1,2017
2017-10-24,"Caleb Swanigan",1,2017
2017-10-30,"Caleb Swanigan",1,2017
2017-11-02,"Caleb Swanigan",1,2017
2017-11-05,"Caleb Swanigan",1,2017
2017-11-10,"Caleb Swanigan",1,2017
2017-11-13,"Caleb Swanigan",1,2017
2017-11-15,"Caleb Swanigan",1,2017
2017-10-26,"Darius Miller",1,2017
2017-10-28,"Darius Miller",1,2017
2017-10-30,"Darius Miller",1,2017
2017-10-30,"Darius Miller",1,2017
2017-11-01,"Darius Miller",1,2017
2017-11-01,"Darius Miller",1,2017
2017-11-03,"Darius Miller",1,2017
2017-11-03,"Darius Miller",1,2017
2017-11-04,"Darius Miller",1,2017
2017-11-07,"Darius Miller",1,2017
2017-12-02,"Darrell Arthur",1,2017
2017-11-05,"Davis Bertans",1,2017
2017-11-07,"Davis Bertans",1,2017
2017-11-10,"Davis Bertans",1,2017
2017-11-11,"Davis Bertans",1,2017
2017-11-03,"Derrick Jones Jr.",1,2017
2017-10-20,"Dragan Bender",1,2017
2017-10-20,"Ekpe Udoh",1,2017
2017-10-29,"Frank Mason",1,2017
2017-11-04,"Frank Mason",1,2017
2017-11-17,"Frank Mason",1,2017
2017-11-18,"Frank Mason",1,2017
2017-11-20,"Frank Mason",1,2017
2017-10-19,"Fred VanVleet",1,2017
2017-10-21,"Fred VanVleet",1,2017
2017-10-23,"Fred VanVleet",1,2017
2017-10-25,"Fred VanVleet",1,2017
2017-10-27,"Fred VanVleet",1,2017
2017-10-30,"Fred VanVleet",1,2017
2017-11-01,"Fred VanVleet",1,2017
2017-11-03,"Fred VanVleet",1,2017
2017-11-05,"Fred VanVleet",1,2017
2017-11-07,"Fred VanVleet",1,2017
2017-11-09,"Fred VanVleet",1,2017
2017-11-12,"Fred VanVleet",1,2017
2017-11-14,"Fred VanVleet",1,2017
2017-11-15,"Fred VanVleet",1,2017
2017-11-15,"Fred VanVleet",1,2017
2017-11-18,"Gary Payton II",1,2017
2017-11-20,"Gary Payton II",1,2017
2017-10-22,"Isaiah Taylor",1,2017
2017-10-26,"Isaiah Taylor",1,2017
2017-10-27,"Isaiah Taylor",1,2017
2017-10-24,"Jabari Bird",1,2017
2017-10-18,"Jake Layman",1,2017
2017-10-20,"Jake Layman",1,2017
2017-11-13,"Jake Layman",1,2017
2017-11-30,"Jason Terry",1,2017
2017-11-13,"Jawun Evans",1,2017
2017-11-13,"Jawun Evans",1,2017
2017-11-17,"Jawun Evans",1,2017
2017-11-18,"Jawun Evans",1,2017
2017-11-20,"Jawun Evans",1,2017
2017-11-22,"Jawun Evans",1,2017
2017-11-25,"Jawun Evans",1,2017
2017-11-27,"Jawun Evans",1,2017
2017-11-30,"Jawun Evans",1,2017
2017-12-02,"Jawun Evans",1,2017
2017-10-25,"Jose Calderon",1,2017
2017-11-01,"Jose Calderon",1,2017
2017-11-20,"Jose Calderon",1,2017
2017-11-19,"Josh Hart",1,2017
2017-11-21,"Josh Hart",1,2017
2017-11-22,"Josh Hart",1,2017
2017-11-27,"Josh Hart",1,2017
2017-10-21,"Kay Felder",1,2017
2017-11-07,"Kay Felder",1,2017
2017-11-10,"Kay Felder",1,2017
2017-11-11,"Kay Felder",1,2017
2017-11-17,"Kay Felder",1,2017
2017-11-22,"Kay Felder",1,2017
2017-11-24,"Kay Felder",1,2017
2017-10-21,"Malachi Richardson",1,2017
2017-10-29,"Malachi Richardson",1,2017
2017-11-01,"Malachi Richardson",1,2017
2017-11-04,"Malachi Richardson",1,2017
2017-11-18,"Malachi Richardson",1,2017
2017-11-20,"Malachi Richardson",1,2017
2017-11-22,"Malachi Richardson",1,2017
2017-11-28,"Malachi Richardson",1,2017
2017-11-20,"Malik Beasley",1,2017
2017-10-25,"Malik Monk",1,2017
2017-10-24,"Marcus Georges-Hunt",1,2017
2017-10-21,"Mario Chalmers",1,2017
2017-10-21,"Mario Chalmers",1,2017
2017-10-18,"Mike Scott",1,2017
2017-10-27,"Mike Scott",1,2017
2017-12-02,"Miles Plumlee",1,2017
2017-11-01,"Nicolas Brussino",1,2017
2017-11-03,"Nicolas Brussino",1,2017
2017-11-10,"Nicolas Brussino",1,2017
2017-10-25,"Okaro White",1,2017
2017-10-30,"Okaro White",1,2017
2017-11-03,"Okaro White",1,2017
2017-11-03,"Quincy Pondexter",1,2017
2017-11-10,"Quincy Pondexter",1,2017
2017-11-17,"Quincy Pondexter",1,2017
2017-11-19,"Quincy Pondexter",1,2017
2017-11-22,"Quincy Pondexter",1,2017
2017-11-24,"Quincy Pondexter",1,2017
2017-11-11,"Raul Neto",1,2017
2017-11-04,"Reggie Bullock",1,2017
2017-11-08,"Reggie Bullock",1,2017
2017-11-20,"Reggie Bullock",1,2017
2017-11-17,"Sean Kilpatrick",1,2017
2017-11-19,"Sean Kilpatrick",1,2017
2017-11-22,"Sean Kilpatrick",1,2017
2017-11-24,"Sean Kilpatrick",1,2017
2017-11-26,"Sean Kilpatrick",1,2017
2017-11-27,"Sean Kilpatrick",1,2017
2017-11-29,"Sean Kilpatrick",1,2017
2017-12-02,"Sean Kilpatrick",1,2017
2017-11-01,"Semi Ojeleye",1,2017
2017-11-03,"Semi Ojeleye",1,2017
2017-11-05,"Semi Ojeleye",1,2017
2017-11-14,"Semi Ojeleye",1,2017
2017-11-16,"Semi Ojeleye",1,2017
2017-11-18,"Semi Ojeleye",1,2017
2017-11-20,"Semi Ojeleye",1,2017
2017-11-22,"Semi Ojeleye",1,2017
2017-11-24,"Semi Ojeleye",1,2017
2017-11-25,"Semi Ojeleye",1,2017
2017-11-27,"Semi Ojeleye",1,2017
2017-11-30,"Semi Ojeleye",1,2017
2017-12-02,"Semi Ojeleye",1,2017
2017-10-30,"Shane Larkin",1,2017
2017-11-01,"Shane Larkin",1,2017
2017-11-05,"Shane Larkin",1,2017
2017-11-06,"Shane Larkin",1,2017
2017-11-08,"Shane Larkin",1,2017
2017-11-10,"Shane Larkin",1,2017
2017-11-12,"Shane Larkin",1,2017
2017-11-14,"Shane Larkin",1,2017
2017-11-18,"Shane Larkin",1,2017
2017-11-20,"Shane Larkin",1,2017
2017-11-22,"Shane Larkin",1,2017
2017-11-25,"Shane Larkin",1,2017
2017-11-07,"Sindarius Thornwell",1,2017
2017-10-18,"Trey Lyles",1,2017
2017-10-21,"Trey Lyles",1,2017
2017-10-25,"Trey Lyles",1,2017
2017-10-31,"Tyler Ennis",1,2017
2017-11-03,"Tyler Ennis",1,2017
2017-12-01,"Vince Carter",1,2017
2017-12-02,"Vince Carter",1,2017
2017-10-30,"Wesley Johnson",1,2017
2017-11-01,"Wesley Johnson",1,2017
2017-10-25,"Aaron Brooks",2,2017
2017-11-04,"Aaron Brooks",2,2017
2017-11-04,"Aaron Brooks",2,2017
2017-11-05,"Alec Burks",2,2017
2017-11-10,"Alec Burks",2,2017
2017-11-09,"Alex Abrines",2,2017
2017-11-10,"Alex Abrines",2,2017
2017-11-12,"Alex Abrines",2,2017
2017-11-15,"Alex Abrines",2,2017
2017-11-17,"Alex Abrines",2,2017
2017-11-20,"Alex Abrines",2,2017
2017-11-22,"Alex Abrines",2,2017
2017-11-22,"Alex Abrines",2,2017
2017-11-24,"Alex Abrines",2,2017
2017-11-25,"Alex Abrines",2,2017
2017-10-25,"Alex Poythress",2,2017
2017-10-31,"Alex Poythress",2,2017
2017-11-05,"Alex Poythress",2,2017
2017-11-07,"Alex Poythress",2,2017
2017-11-11,"Andrew Harrison",2,2017
2017-11-18,"Andrew Harrison",2,2017
2017-11-20,"Andrew Harrison",2,2017
2017-12-01,"Andrew Harrison",2,2017
2017-12-02,"Andrew Harrison",2,2017
2017-11-17,"Antonio Blakeney",2,2017
2017-11-19,"Antonio Blakeney",2,2017
2017-11-21,"Antonio Blakeney",2,2017
2017-11-22,"Antonio Blakeney",2,2017
2017-11-24,"Antonio Blakeney",2,2017
2017-11-26,"Antonio Blakeney",2,2017
2017-11-28,"Antonio Blakeney",2,2017
2017-11-30,"Antonio Blakeney",2,2017
2017-12-01,"Antonio Blakeney",2,2017
2017-11-01,"Arron Afflalo",2,2017
2017-11-01,"Arron Afflalo",2,2017
2017-11-03,"Arron Afflalo",2,2017
2017-11-05,"Arron Afflalo",2,2017
2017-11-10,"Arron Afflalo",2,2017
2017-11-11,"Arron Afflalo",2,2017
2017-11-13,"Arron Afflalo",2,2017
2017-11-18,"Arron Afflalo",2,2017
2017-11-25,"Arron Afflalo",2,2017
2017-10-28,"Bobby Brown",2,2017
2017-11-01,"Bobby Brown",2,2017
2017-11-03,"Bobby Brown",2,2017
2017-11-09,"Bobby Brown",2,2017
2017-11-11,"Bobby Brown",2,2017
2017-11-12,"Bobby Brown",2,2017
2017-11-14,"Bobby Brown",2,2017
2017-11-03,"Brandon Paul",2,2017
2017-11-05,"Brandon Paul",2,2017
2017-11-07,"Brandon Paul",2,2017
2017-11-10,"Brandon Paul",2,2017
2017-11-17,"Brandon Paul",2,2017
2017-11-20,"Brandon Paul",2,2017
2017-11-22,"Brandon Paul",2,2017
2017-11-22,"Brandon Paul",2,2017
2017-11-22,"Briante Weber",2,2017
2017-11-27,"Briante Weber",2,2017
2017-11-05,"Bryn Forbes",2,2017
2017-11-07,"Bryn Forbes",2,2017
2017-11-10,"Bryn Forbes",2,2017
2017-11-11,"Bryn Forbes",2,2017
2017-11-14,"Bryn Forbes",2,2017
2017-11-15,"Bryn Forbes",2,2017
2017-11-17,"Bryn Forbes",2,2017
2017-11-20,"Bryn Forbes",2,2017
2017-11-22,"Bryn Forbes",2,2017
2017-11-22,"Bryn Forbes",2,2017
2017-11-25,"Bryn Forbes",2,2017
2017-11-25,"Bryn Forbes",2,2017
2017-11-27,"Bryn Forbes",2,2017
2017-11-29,"Bryn Forbes",2,2017
2017-11-01,"Channing Frye",2,2017
2017-11-03,"Channing Frye",2,2017
2017-11-05,"Channing Frye",2,2017
2017-11-09,"Channing Frye",2,2017
2017-11-11,"Channing Frye",2,2017
2017-11-13,"Channing Frye",2,2017
2017-11-15,"Channing Frye",2,2017
2017-11-17,"Channing Frye",2,2017
2017-11-20,"Channing Frye",2,2017
2017-11-22,"Channing Frye",2,2017
2017-11-24,"Channing Frye",2,2017
2017-11-27,"Channing Frye",2,2017
2017-11-28,"Channing Frye",2,2017
2017-11-30,"Channing Frye",2,2017
2017-12-02,"Channing Frye",2,2017
2017-11-22,"Corey Brewer",2,2017
2017-11-27,"Corey Brewer",2,2017
2017-11-29,"Corey Brewer",2,2017
2017-11-09,"Darius Miller",2,2017
2017-11-11,"Darius Miller",2,2017
2017-11-13,"Darius Miller",2,2017
2017-11-13,"Darius Miller",2,2017
