"DATE","PLAYER_FULL_NAME","Cluster","season"
2017-10-23,"Mirza Teletovic",2,2017
2017-10-26,"Mirza Teletovic",2,2017
2017-10-29,"Mirza Teletovic",2,2017
2017-10-20,"Nicolas Brussino",2,2017
2017-10-25,"OG Anunoby",2,2017
2017-10-27,"OG Anunoby",2,2017
2017-10-30,"OG Anunoby",2,2017
2017-10-23,"Omri Casspi",2,2017
2017-10-27,"Omri Casspi",2,2017
2017-10-18,"Pat Connaughton",2,2017
2017-10-20,"Pat Connaughton",2,2017
2017-10-21,"Pat Connaughton",2,2017
2017-10-24,"Pat Connaughton",2,2017
2017-10-28,"Pat Connaughton",2,2017
2017-10-17,"Patrick McCaw",2,2017
2017-10-21,"Patrick McCaw",2,2017
2017-10-21,"Patrick McCaw",2,2017
2017-10-23,"Patrick McCaw",2,2017
2017-10-25,"Patrick McCaw",2,2017
2017-10-27,"Patrick McCaw",2,2017
2017-10-29,"Patrick McCaw",2,2017
2017-10-30,"Patrick McCaw",2,2017
2017-10-25,"Patrick Patterson",2,2017
2017-10-27,"Patrick Patterson",2,2017
2017-10-28,"Patrick Patterson",2,2017
2017-10-19,"Ramon Sessions",2,2017
2017-10-21,"Raul Neto",2,2017
2017-10-24,"Raul Neto",2,2017
2017-10-25,"Raul Neto",2,2017
2017-10-30,"Raul Neto",2,2017
2017-10-28,"Reggie Bullock",2,2017
2017-10-29,"Reggie Bullock",2,2017
2017-10-18,"Shabazz Napier",2,2017
2017-10-20,"Shabazz Napier",2,2017
2017-10-21,"Shabazz Napier",2,2017
2017-10-24,"Shabazz Napier",2,2017
2017-10-26,"Shabazz Napier",2,2017
2017-10-30,"Shabazz Napier",2,2017
2017-10-28,"Shane Larkin",2,2017
2017-10-26,"Thon Maker",2,2017
2017-10-29,"Thon Maker",2,2017
2017-10-25,"TJ Leaf",2,2017
2017-10-20,"Treveon Graham",2,2017
2017-10-23,"Treveon Graham",2,2017
2017-10-23,"Troy Daniels",2,2017
2017-10-25,"Troy Daniels",2,2017
2017-10-28,"Troy Daniels",2,2017
2017-10-28,"Troy Williams",2,2017
2017-10-19,"Tyler Ennis",2,2017
2017-10-20,"Tyler Ennis",2,2017
2017-10-22,"Tyler Ennis",2,2017
2017-10-22,"Tyler Ennis",2,2017
2017-10-27,"Tyler Ennis",2,2017
2017-10-28,"Tyler Ennis",2,2017
2017-10-26,"Wesley Johnson",2,2017
2017-10-28,"Wesley Johnson",2,2017
2017-10-28,"Al Horford",3,2017
2017-10-30,"Al Horford",3,2017
2017-10-20,"Ben Simmons",3,2017
2017-10-21,"Ben Simmons",3,2017
2017-10-23,"Ben Simmons",3,2017
2017-10-28,"Ben Simmons",3,2017
2017-10-30,"Ben Simmons",3,2017
2017-10-21,"Dillon Brooks",3,2017
2017-10-21,"Dillon Brooks",3,2017
2017-10-23,"Dillon Brooks",3,2017
2017-10-25,"Dillon Brooks",3,2017
2017-10-17,"Draymond Green",3,2017
2017-10-20,"Draymond Green",3,2017
2017-10-30,"Draymond Green",3,2017
2017-10-18,"James Johnson",3,2017
2017-10-21,"James Johnson",3,2017
2017-10-23,"James Johnson",3,2017
2017-10-25,"James Johnson",3,2017
2017-10-28,"James Johnson",3,2017
2017-10-30,"James Johnson",3,2017
2017-10-26,"Jayson Tatum",3,2017
2017-10-28,"Jayson Tatum",3,2017
2017-10-22,"Lonzo Ball",3,2017
2017-10-22,"Lonzo Ball",3,2017
2017-10-18,"Nikola Vucevic",3,2017
2017-10-20,"Nikola Vucevic",3,2017
2017-10-21,"Nikola Vucevic",3,2017
2017-10-30,"Nikola Vucevic",3,2017
2017-10-30,"Nikola Vucevic",3,2017
2017-10-25,"Otto Porter Jr.",3,2017
2017-10-27,"Otto Porter Jr.",3,2017
2017-10-29,"Otto Porter Jr.",3,2017
2017-10-18,"Robert Covington",3,2017
2017-10-20,"Robert Covington",3,2017
2017-10-21,"Robert Covington",3,2017
2017-10-25,"Robert Covington",3,2017
2017-10-18,"Rudy Gay",3,2017
2017-10-18,"Andre Drummond",4,2017
2017-10-20,"Andre Drummond",4,2017
2017-10-21,"Andre Drummond",4,2017
2017-10-23,"Andre Drummond",4,2017
2017-10-25,"Andre Drummond",4,2017
2017-10-28,"Andre Drummond",4,2017
2017-10-17,"Clint Capela",4,2017
2017-10-18,"Clint Capela",4,2017
2017-10-21,"Clint Capela",4,2017
2017-10-23,"Clint Capela",4,2017
2017-10-25,"Clint Capela",4,2017
2017-10-27,"Clint Capela",4,2017
2017-10-28,"Clint Capela",4,2017
2017-10-30,"Clint Capela",4,2017
2017-10-18,"Dwight Howard",4,2017
2017-10-20,"Dwight Howard",4,2017
2017-10-23,"Dwight Howard",4,2017
2017-10-28,"Ed Davis",4,2017
2017-10-30,"Ed Davis",4,2017
2017-10-19,"Enes Kanter",4,2017
2017-10-21,"Enes Kanter",4,2017
2017-10-24,"Enes Kanter",4,2017
2017-10-27,"Enes Kanter",4,2017
2017-10-29,"Enes Kanter",4,2017
2017-10-29,"Enes Kanter",4,2017
2017-10-30,"Enes Kanter",4,2017
2017-10-18,"Jayson Tatum",4,2017
2017-10-20,"Jayson Tatum",4,2017
2017-10-24,"Jayson Tatum",4,2017
2017-10-23,"John Collins",4,2017
2017-10-26,"John Collins",4,2017
2017-10-27,"John Collins",4,2017
2017-10-29,"John Collins",4,2017
2017-10-19,"Jonas Valanciunas",4,2017
2017-10-21,"Jonas Valanciunas",4,2017
2017-10-19,"Julius Randle",4,2017
2017-10-20,"Julius Randle",4,2017
2017-10-22,"Julius Randle",4,2017
2017-10-22,"Julius Randle",4,2017
2017-10-20,"Jusuf Nurkic",4,2017
2017-10-21,"Jusuf Nurkic",4,2017
2017-10-26,"Jusuf Nurkic",4,2017
2017-10-28,"Jusuf Nurkic",4,2017
2017-10-30,"Jusuf Nurkic",4,2017
2017-10-18,"Marcin Gortat",4,2017
2017-10-20,"Marcin Gortat",4,2017
2017-10-23,"Marcin Gortat",4,2017
2017-10-25,"Marcin Gortat",4,2017
2017-10-27,"Marcin Gortat",4,2017
2017-10-29,"Marcin Gortat",4,2017
2017-10-19,"Steven Adams",4,2017
2017-10-21,"Steven Adams",4,2017
2017-10-22,"Steven Adams",4,2017
2017-10-25,"Steven Adams",4,2017
2017-10-27,"Steven Adams",4,2017
2017-10-28,"Steven Adams",4,2017
2017-10-22,"Trevor Booker",4,2017
2017-10-24,"Trevor Booker",4,2017
2017-10-25,"Trevor Booker",4,2017
2017-10-27,"Trevor Booker",4,2017
2017-10-29,"Trevor Booker",4,2017
2017-10-18,"Tyson Chandler",4,2017
2017-10-20,"Tyson Chandler",4,2017
2017-10-21,"Tyson Chandler",4,2017
2017-10-23,"Tyson Chandler",4,2017
2017-10-25,"Tyson Chandler",4,2017
2017-10-28,"Tyson Chandler",4,2017
2017-10-19,"Willy Hernangomez",4,2017
2017-10-24,"Willy Hernangomez",4,2017
2017-10-27,"Willy Hernangomez",4,2017
2017-10-20,"Zach Randolph",4,2017
2017-10-21,"Zach Randolph",4,2017
2017-10-23,"Zach Randolph",4,2017
2017-10-29,"Andre Drummond",5,2017
2017-10-19,"DeAndre Jordan",5,2017
2017-10-21,"DeAndre Jordan",5,2017
2017-10-24,"DeAndre Jordan",5,2017
2017-10-26,"DeAndre Jordan",5,2017
2017-10-28,"DeAndre Jordan",5,2017
2017-10-30,"DeAndre Jordan",5,2017
2017-10-25,"Dwight Howard",5,2017
2017-10-27,"Dwight Howard",5,2017
2017-10-29,"Dwight Howard",5,2017
2017-10-30,"Dwight Howard",5,2017
2017-10-18,"Hassan Whiteside",5,2017
2017-10-18,"Rudy Gobert",5,2017
2017-10-20,"Rudy Gobert",5,2017
2017-10-21,"Rudy Gobert",5,2017
2017-10-24,"Rudy Gobert",5,2017
2017-10-25,"Rudy Gobert",5,2017
2017-10-28,"Rudy Gobert",5,2017
2017-10-30,"Rudy Gobert",5,2017
2017-10-18,"Bradley Beal",6,2017
2017-10-20,"Bradley Beal",6,2017
2017-10-21,"Carmelo Anthony",6,2017
2017-10-22,"Carmelo Anthony",6,2017
2017-10-25,"Carmelo Anthony",6,2017
2017-10-20,"CJ McCollum",6,2017
2017-10-21,"CJ McCollum",6,2017
2017-10-24,"CJ McCollum",6,2017
2017-10-26,"CJ McCollum",6,2017
2017-10-28,"CJ McCollum",6,2017
2017-10-30,"CJ McCollum",6,2017
2017-10-21,"Danilo Gallinari",6,2017
2017-10-24,"Danilo Gallinari",6,2017
2017-10-26,"Danilo Gallinari",6,2017
2017-10-30,"Danilo Gallinari",6,2017
2017-10-21,"Eric Gordon",6,2017
2017-10-23,"Eric Gordon",6,2017
2017-10-25,"Eric Gordon",6,2017
2017-10-27,"Eric Gordon",6,2017
2017-10-30,"Eric Gordon",6,2017
2017-10-18,"Evan Fournier",6,2017
2017-10-20,"Evan Fournier",6,2017
2017-10-21,"Evan Fournier",6,2017
2017-10-24,"Evan Fournier",6,2017
2017-10-27,"Evan Fournier",6,2017
2017-10-29,"Evan Fournier",6,2017
2017-10-30,"Evan Fournier",6,2017
2017-10-30,"Evan Fournier",6,2017
2017-10-18,"Gary Harris",6,2017
2017-10-21,"Gary Harris",6,2017
2017-10-23,"Gary Harris",6,2017
2017-10-25,"Gary Harris",6,2017
2017-10-27,"Gary Harris",6,2017
2017-10-29,"Gary Harris",6,2017
2017-10-30,"Gary Harris",6,2017
2017-10-28,"Goran Dragic",6,2017
2017-10-30,"Goran Dragic",6,2017
2017-10-17,"Gordon Hayward",6,2017
2017-10-18,"Harrison Barnes",6,2017
2017-10-20,"Harrison Barnes",6,2017
2017-10-21,"Harrison Barnes",6,2017
2017-10-23,"Harrison Barnes",6,2017
2017-10-26,"Harrison Barnes",6,2017
2017-10-30,"Harrison Barnes",6,2017
2017-10-17,"Jae Crowder",6,2017
2017-10-20,"Jae Crowder",6,2017
2017-10-21,"Jae Crowder",6,2017
2017-10-23,"Jerryd Bayless",6,2017
2017-10-25,"Jerryd Bayless",6,2017
2017-10-18,"Kemba Walker",6,2017
2017-10-20,"Kemba Walker",6,2017
2017-10-23,"Kemba Walker",6,2017
2017-10-25,"Kemba Walker",6,2017
2017-10-27,"Kemba Walker",6,2017
2017-10-29,"Kemba Walker",6,2017
2017-10-27,"Kentavious Caldwell-Pope",6,2017
2017-10-17,"Klay Thompson",6,2017
2017-10-20,"Klay Thompson",6,2017
2017-10-21,"Klay Thompson",6,2017
2017-10-21,"Klay Thompson",6,2017
2017-10-23,"Klay Thompson",6,2017
2017-10-25,"Klay Thompson",6,2017
2017-10-27,"Klay Thompson",6,2017
2017-10-29,"Klay Thompson",6,2017
2017-10-30,"Klay Thompson",6,2017
2017-10-25,"Kyle Lowry",6,2017
2017-10-24,"Lauri Markkanen",6,2017
2017-10-26,"Lauri Markkanen",6,2017
2017-10-28,"Lauri Markkanen",6,2017
2017-10-19,"Lou Williams",6,2017
2017-10-23,"Mike Conley",6,2017
2017-10-25,"Mike Conley",6,2017
2017-10-26,"Mike Conley",6,2017
2017-10-28,"Mike Conley",6,2017
2017-10-30,"Mike Conley",6,2017
2017-10-26,"Patrick Beverley",6,2017
2017-10-28,"Patrick Beverley",6,2017
2017-10-30,"Patrick Beverley",6,2017
2017-10-23,"Robert Covington",6,2017
2017-10-28,"Robert Covington",6,2017
2017-10-30,"Robert Covington",6,2017
2017-10-19,"Tim Hardaway Jr.",6,2017
2017-10-21,"Tim Hardaway Jr.",6,2017
2017-10-24,"Tim Hardaway Jr.",6,2017
2017-10-27,"Tim Hardaway Jr.",6,2017
2017-10-29,"Tim Hardaway Jr.",6,2017
2017-10-29,"Tim Hardaway Jr.",6,2017
2017-10-30,"Tim Hardaway Jr.",6,2017
2017-10-20,"Tobias Harris",6,2017
2017-10-21,"Tobias Harris",6,2017
2017-10-23,"Tobias Harris",6,2017
2017-10-25,"Tobias Harris",6,2017
2017-10-28,"Tobias Harris",6,2017
2017-10-29,"Tobias Harris",6,2017
2017-10-18,"Victor Oladipo",6,2017
2017-10-20,"Victor Oladipo",6,2017
2017-10-21,"Victor Oladipo",6,2017
2017-10-24,"Victor Oladipo",6,2017
2017-10-25,"Victor Oladipo",6,2017
2017-10-29,"Victor Oladipo",6,2017
2017-10-20,"Wesley Matthews",6,2017
2017-10-26,"Wesley Matthews",6,2017
2017-10-28,"Wesley Matthews",6,2017
2017-10-30,"Wesley Matthews",6,2017
2017-10-23,"Will Barton",6,2017
2017-10-25,"Will Barton",6,2017
2017-10-20,"Al Jefferson",7,2017
2017-10-21,"Al Jefferson",7,2017
2017-10-24,"Al Jefferson",7,2017
2017-10-25,"Al Jefferson",7,2017
2017-10-29,"Al Jefferson",7,2017
2017-10-24,"Alex Poythress",7,2017
2017-10-17,"Aron Baynes",7,2017
2017-10-18,"Aron Baynes",7,2017
2017-10-20,"Aron Baynes",7,2017
2017-10-24,"Aron Baynes",7,2017
2017-10-26,"Aron Baynes",7,2017
2017-10-30,"Bam Adebayo",7,2017
2017-10-21,"Boban Marjanovic",7,2017
2017-10-18,"Brandan Wright",7,2017
2017-10-18,"Brandan Wright",7,2017
2017-10-18,"Cheick Diallo",7,2017
2017-10-18,"Cheick Diallo",7,2017
2017-10-19,"Cristiano Felicio",7,2017
2017-10-21,"Cristiano Felicio",7,2017
2017-10-24,"Cristiano Felicio",7,2017
2017-10-26,"Cristiano Felicio",7,2017
2017-10-28,"Cristiano Felicio",7,2017
2017-10-26,"Daniel Theis",7,2017
2017-10-28,"Daniel Theis",7,2017
2017-10-30,"Daniel Theis",7,2017
2017-10-19,"David Nwaba",7,2017
2017-10-21,"David Nwaba",7,2017
2017-10-24,"David Nwaba",7,2017
2017-10-26,"David Nwaba",7,2017
2017-10-28,"David Nwaba",7,2017
2017-10-17,"David West",7,2017
2017-10-20,"David West",7,2017
2017-10-21,"David West",7,2017
2017-10-21,"David West",7,2017
2017-10-23,"David West",7,2017
2017-10-25,"David West",7,2017
2017-10-21,"Dejounte Murray",7,2017
2017-10-18,"Dwight Powell",7,2017
2017-10-20,"Dwight Powell",7,2017
2017-10-21,"Dwight Powell",7,2017
2017-10-23,"Dwight Powell",7,2017
2017-10-25,"Dwight Powell",7,2017
2017-10-26,"Dwight Powell",7,2017
2017-10-28,"Dwight Powell",7,2017
2017-10-30,"Dwight Powell",7,2017
2017-10-18,"Jason Smith",7,2017
2017-10-25,"Jason Smith",7,2017
2017-10-29,"Jason Smith",7,2017
2017-10-23,"JaVale McGee",7,2017
2017-10-29,"JaVale McGee",7,2017
2017-10-30,"JaVale McGee",7,2017
2017-10-21,"Jeff Withey",7,2017
2017-10-23,"Jeff Withey",7,2017
2017-10-30,"Jeff Withey",7,2017
2017-10-19,"Jerami Grant",7,2017
2017-10-21,"Jerami Grant",7,2017
2017-10-22,"Jerami Grant",7,2017
2017-10-25,"Jerami Grant",7,2017
2017-10-27,"Jerami Grant",7,2017
2017-10-18,"Joffrey Lauvergne",7,2017
2017-10-21,"Joffrey Lauvergne",7,2017
2017-10-23,"Joffrey Lauvergne",7,2017
2017-10-23,"Johnny O'Bryant III",7,2017
2017-10-25,"Johnny O'Bryant III",7,2017
2017-10-27,"Johnny O'Bryant III",7,2017
2017-10-29,"Johnny O'Bryant III",7,2017
2017-10-30,"Kenneth Faried",7,2017
2017-10-21,"Michael Beasley",7,2017
2017-10-24,"Michael Beasley",7,2017
2017-10-27,"Michael Beasley",7,2017
2017-10-30,"Michael Beasley",7,2017
2017-10-18,"Mike Muscala",7,2017
2017-10-20,"Mike Muscala",7,2017
2017-10-22,"Mike Muscala",7,2017
2017-10-23,"Mike Muscala",7,2017
2017-10-26,"Mike Muscala",7,2017
2017-10-27,"Mike Muscala",7,2017
2017-10-29,"Mike Muscala",7,2017
2017-10-19,"Montrezl Harrell",7,2017
2017-10-21,"Montrezl Harrell",7,2017
2017-10-21,"OG Anunoby",7,2017
2017-10-17,"Omri Casspi",7,2017
2017-10-29,"Omri Casspi",7,2017
2017-10-30,"Omri Casspi",7,2017
2017-10-19,"Pascal Siakam",7,2017
2017-10-25,"Pascal Siakam",7,2017
2017-10-27,"Pascal Siakam",7,2017
2017-10-30,"Pascal Siakam",7,2017
2017-10-26,"Quincy Pondexter",7,2017
2017-10-28,"Quincy Pondexter",7,2017
2017-10-20,"Salah Mejri",7,2017
2017-10-19,"Sam Dekker",7,2017
2017-10-21,"Sam Dekker",7,2017
2017-10-22,"Shabazz Muhammad",7,2017
2017-10-24,"Shabazz Muhammad",7,2017
2017-10-25,"Shabazz Muhammad",7,2017
2017-10-27,"Shabazz Muhammad",7,2017
2017-10-30,"Shabazz Muhammad",7,2017
2017-10-17,"Shaun Livingston",7,2017
2017-10-20,"Shaun Livingston",7,2017
2017-10-21,"Shaun Livingston",7,2017
2017-10-21,"Shaun Livingston",7,2017
2017-10-23,"Shaun Livingston",7,2017
2017-10-25,"Shaun Livingston",7,2017
2017-10-29,"Shaun Livingston",7,2017
2017-10-30,"Shaun Livingston",7,2017
2017-10-20,"Thon Maker",7,2017
2017-10-21,"Thon Maker",7,2017
2017-10-23,"Thon Maker",7,2017
2017-10-20,"Timofey Mozgov",7,2017
2017-10-22,"Timofey Mozgov",7,2017
2017-10-24,"Timofey Mozgov",7,2017
2017-10-25,"Timofey Mozgov",7,2017
2017-10-27,"Timofey Mozgov",7,2017
2017-10-29,"Timofey Mozgov",7,2017
2017-10-21,"TJ Leaf",7,2017
2017-10-24,"TJ Leaf",7,2017
2017-10-29,"TJ Leaf",7,2017
2017-10-19,"Willie Reed",7,2017
2017-10-21,"Willie Reed",7,2017
2017-10-24,"Willie Reed",7,2017
2017-10-26,"Willie Reed",7,2017
2017-10-28,"Willie Reed",7,2017
2017-10-30,"Willie Reed",7,2017
2017-10-18,"Jusuf Nurkic",8,2017
2017-10-24,"Jusuf Nurkic",8,2017
2017-10-19,"Kristaps Porzingis",8,2017
2017-10-21,"Kristaps Porzingis",8,2017
2017-10-18,"LaMarcus Aldridge",8,2017
2017-10-21,"LaMarcus Aldridge",8,2017
2017-10-23,"LaMarcus Aldridge",8,2017
2017-10-25,"LaMarcus Aldridge",8,2017
2017-10-18,"Myles Turner",8,2017
2017-10-30,"Pau Gasol",8,2017
2017-10-20,"Alex Poythress",9,2017
2017-10-23,"Amir Johnson",9,2017
2017-10-25,"Amir Johnson",9,2017
2017-10-27,"Andre Iguodala",9,2017
2017-10-29,"Andre Iguodala",9,2017
2017-10-30,"Andre Iguodala",9,2017
2017-10-22,"Andre Roberson",9,2017
2017-10-25,"Andre Roberson",9,2017
2017-10-27,"Andre Roberson",9,2017
2017-10-28,"Andre Roberson",9,2017
2017-10-21,"Anthony Tolliver",9,2017
2017-10-23,"Anthony Tolliver",9,2017
2017-10-28,"Anthony Tolliver",9,2017
2017-10-29,"Anthony Tolliver",9,2017
2017-10-19,"Brandon Ingram",9,2017
2017-10-25,"Brandon Ingram",9,2017
2017-10-18,"Caris LeVert",9,2017
2017-10-21,"Chandler Parsons",9,2017
2017-10-21,"Chandler Parsons",9,2017
2017-10-23,"Chandler Parsons",9,2017
2017-10-26,"Chandler Parsons",9,2017
2017-10-28,"Chandler Parsons",9,2017
2017-10-30,"Chandler Parsons",9,2017
2017-10-18,"Dante Cunningham",9,2017
2017-10-18,"Dante Cunningham",9,2017
2017-10-20,"Dante Cunningham",9,2017
2017-10-22,"Dante Cunningham",9,2017
2017-10-22,"Dante Cunningham",9,2017
2017-10-24,"Dante Cunningham",9,2017
2017-10-26,"Dante Cunningham",9,2017
2017-10-28,"Dante Cunningham",9,2017
